19	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	0.9715043404366177	1.4969	85.96598183868852	2.4496573525071765	1.5651381256959964	1.103129519528271	0.03260588146880673	0.03225777057627337	93.06930693069307	6.930693069306931	0	0
7	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 	0.8857333003303538	2.05785	85.96598183868852	9.823049028567684	3.1341743774984323	2.261645619456286	0.06458688822366046	0.06546386312824189	83.16831683168317	11.881188118811881	4.9504950495049505	0
11	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 	0.9643650798880671	2.08875	85.96598183868852	3.063390895165543	1.7502545229667437	1.2440923351148858	0.0363347273034092	0.035818012080659704	93.06930693069307	6.930693069306931	0	0
16	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 	0.9741250098945702	1.8837666666666666	85.96598183868852	2.2243689294796267	1.4914318386971719	1.0811278828008064	0.0321189699080279	0.03174905994336829	97.02970297029702	2.9702970297029703	0	0
5	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.9203086791843416	1.694083333333333	85.96598183868852	6.850742637939991	2.617392335501117	1.5035133259402733	0.04875577941955818	0.04532844453734582	92.07920792079207	3.9603960396039604	2.9702970297029703	0.9900990099009901
5	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.9203086791843416	1.0472	85.96598183868852	6.850742637939991	2.617392335501117	1.5035133259402733	0.04875577941955818	0.04532844453734582	92.07920792079207	3.9603960396039604	2.9702970297029703	0.9900990099009901
16	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 	0.9741250098945702	1.8837666666666666	85.96598183868852	2.2243689294796267	1.4914318386971719	1.0811278828008064	0.0321189699080279	0.03174905994336829	97.02970297029702	2.9702970297029703	0	0
11	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 	0.9643650798880671	1.5301	85.96598183868852	3.063390895165543	1.7502545229667437	1.2440923351148858	0.0363347273034092	0.035818012080659704	93.06930693069307	6.930693069306931	0	0
13	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 	0.9289331158142923	2.139266666666667	85.96598183868852	6.109334475240729	2.4717067939463875	1.4343173115113084	0.046548910468866396	0.04351749043135293	94.05940594059406	1.9801980198019802	2.9702970297029703	0.9900990099009901
13	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 	0.9289331158142923	1.721683333333333	85.96598183868852	6.109334475240729	2.4717067939463875	1.4343173115113084	0.046548910468866396	0.04351749043135293	94.05940594059406	1.9801980198019802	2.9702970297029703	0.9900990099009901
