19	[]	0.5077849023645024	0.4377698238715889	0	0.042508651792638186	0.020923400192466777	0.14464923156542098	0.10339606434973048	0.2940509219440339	0.19836703517385001	0	0	0	0	{"limiar":0.01}
16	[]	0.40559013371972885	0.35948197765025747	0	0.042508651792638186	0.025267562027816673	0.1589577366088756	0.11455942741688656	0.31982493155413655	0.2184051101565981	0	0	0	0	{"limiar":0.05}
9	[]	0.3581422418008534	0.3323532873374708	0	0.042508651792638186	0.02728450794369088	0.16518022867065804	0.12357795069250337	0.356867923220394	0.229629438779759	0	0	0	0	{"limiar":0.1}
8	[]	0.24923953952847122	0.3376562737813241	0	0.042508651792638186	0.03191381499386492	0.17864438136662714	0.14199334726566093	0.37445905592285567	0.25716775406585185	0	0	0	0	{"limiar":0.15}
5	[]	0.27909229609269914	0.25647466160847165	0	0.042508651792638186	0.03064481456002576	0.17505660387436334	0.139825931498885	0.3645027342685611	0.25403653398331105	0	0	0	0	{"limiar":0.2}
2	[]	0.12224039806123566	0.15778898434352961	0	0.042508651792638186	0.037312377276459634	0.19316412005457856	0.155769027743896	0.4083577861453932	0.2782598492708514	0	0	0	0	{"limiar":0.3}
0	[]	-0.04425940035840381	-0.01593553199231268	0	0.042508651792638186	0.04439005923102454	0.2106894853357057	0.1793271492442185	0.4902651462904526	0.3108506719728808	0	0	0	0	{"limiar":0.4}
19	[]	0.5194035303440803	0.38539833628283304	0	0.042508651792638186	0.020429507981374696	0.14293182983987401	0.10069383204805606	0.2964011043418859	0.19389879481886946	0	0	0	0	{"limiar":0.01}
19	[]	0.5077657879482255	0.4060969760088322	0	0.042508651792638186	0.02092421272053251	0.1446520401533712	0.10163810859831422	0.30398849279043366	0.19730007028130514	0	0	0	0	{"limiar":0.01}
19	[]	0.4904150656185976	0.3845004981469615	0	0.042508651792638186	0.021661768534393413	0.14717937537030593	0.10592286356421372	0.29982239977324937	0.20304696745656498	0	0	0	0	{"limiar":0.01}
19	[]	0.4886782267414814	0.3668302363269311	0	0.042508651792638186	0.021735599213440662	0.1474299807143739	0.10516435105194773	0.3070897006751066	0.20196467262505877	0	0	0	0	{"limiar":0.01}
19	[]	0.4925644435366443	0.16949105868118974	0	0.042508651792638186	0.02157040137690438	0.14686865348638686	0.10500533246885292	0.2969259427793215	0.2004183230924654	0	0	0	0	{"limiar":0.01}
19	[]	0.5153557325869478	0.36845070166313465	0	0.042508651792638186	0.020601574406759665	0.14353248554511855	0.10380518046592122	0.28178090187114735	0.1987579093219205	0	0	0	0	{"limiar":0.01}
19	[]	0.4441453319274412	0.3705364790791612	0	0.042508651792638186	0.023628632532408878	0.15371607766401302	0.10850978367776425	0.33198471425861714	0.20863759867436962	0	0	0	0	{"limiar":0.01}
19	[]	0.5330254311024156	0.39558780050862974	0	0.042508651792638186	0.019850459345284743	0.1408916581820398	0.09961645262912967	0.28947741686809	0.19074126511088602	0	0	0	0	{"limiar":0.01}
19	[]	0.5185997850512811	0.44225141741547813	0	0.042508651792638186	0.020463674110156264	0.14305129887615933	0.09882250041595712	0.28831055989867527	0.18894421385077273	0	0	0	0	{"limiar":0.01}
19	[]	0.5200951364007169	0.3653780567742868	0	0.042508651792638186	0.02040010874033545	0.14282894923766487	0.1009171657957286	0.29834631065204303	0.19462031418203776	0	0	0	0	{"limiar":0.01}
