50	[]	0.5537663845711479	0.4820011959594672	0	0.042508651792638186	0.01896878937643509	0.1377272281592681	0.10257917392834372	0.26325327447589864	0.19328797382629456	0	0	0	0	{"alpha":0.01}
50	[]	0.5714904375854039	0.4141444255907707	0	0.042508651792638186	0.018215363778497827	0.1349643055718727	0.10234578657593618	0.25425702260390975	0.1999829382286638	0	0	0	0	{"alpha":0.02}
50	[]	0.5766240932912945	0.4073131057811473	0	0.042508651792638186	0.017997138995672835	0.1341534158926743	0.09657442145411216	0.26976364596763686	0.18479228643709397	0	0	0	0	{"alpha":0.03}
50	[]	0.5489755056683404	0.5280671878629773	0	0.042508651792638186	0.019172443179495232	0.1384645917897252	0.10225909747306562	0.2774605984308425	0.19566406134688483	0	0	0	0	{"alpha":0.05}
50	[]	0.5264232682240344	0.4964351636994704	0	0.042508651792638186	0.020131108388160134	0.1418841371970811	0.10060264741641405	0.2925601802353932	0.19445914440110093	0	0	0	0	{"alpha":0.1}
50	[]	0.5801223857317526	0.5498908177141228	0	0.042508651792638186	0.01784843130045258	0.1335980213193765	0.09858953413651865	0.2520038437192551	0.18923005251221145	0	0	0	0	{"alpha":0.05}
50	[]	0.548283554009694	0.5189456051765524	0	0.042508651792638186	0.019201857111609974	0.13857076571777316	0.10398508682352595	0.2638871765800744	0.1975555059302463	0	0	0	0	{"alpha":0.05}
50	[]	0.6029027465961774	0.5259822351090735	0	0.042508651792638186	0.016880068872756105	0.12992331920312114	0.09895679703067937	0.26541664312150254	0.19635039086659276	0	0	0	0	{"alpha":0.05}
50	[]	0.5434726721743988	0.5157595149322569	0	0.042508651792638186	0.019406361212362062	0.13930671632179858	0.10446256303089933	0.26517120921446247	0.19857938146028345	0	0	0	0	{"alpha":0.05}
50	[]	0.507670181384942	0.49629950415118884	0	0.042508651792638186	0.020928276826640214	0.14466608734129852	0.11055330337374647	0.293983311648775	0.21358516364388064	0	0	0	0	{"alpha":0.05}
50	[]	0.5409294587767736	0.514375241115842	0	0.042508651792638186	0.019514469785116086	0.13969420097167987	0.1044773717733873	0.26605911122404957	0.19889602558565897	0	0	0	0	{"alpha":0.05}
50	[]	0.5414084706341866	0.4596704164641213	0	0.042508651792638186	0.01949410763686477	0.13962130079921461	0.10613188465353134	0.2771950477193925	0.20426349848011754	0	0	0	0	{"alpha":0.05}
50	[]	0.5314942734484736	0.48935533379315455	0	0.042508651792638186	0.019915546792835803	0.1411224531845865	0.09942929275360124	0.2841824957866866	0.18957183532671062	0	0	0	0	{"alpha":0.05}
50	[]	0.6031101939735594	0.5262381376517047	0	0.042508651792638186	0.016871250564425677	0.12988937818168841	0.09890375630223953	0.2653785920224248	0.19628184900040183	0	0	0	0	{"alpha":0.05}
50	[]	0.5798192333950989	0.46356767833712764	0	0.042508651792638186	0.017861317897571515	0.13364624161408922	0.09515333988431114	0.27636661804529755	0.1843814904086574	0	0	0	0	{"alpha":0.05}
