39	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.5257530099803392	0.5313061601252882	0	85.69452228721637	40.6403692558851	6.374979941606491	4.922121477793856	0.1547253697284355	0.1448860437647274	0	0	0	0	0
42	[1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.4605943876226696	0.5104964030064196	0	77.52506741352882	41.817456462788336	6.46664182267646	5.050328452077669	0.16299196729792137	0.15050961477948843	0	0	0	0	0
41	[1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.5425217433495441	0.4846891390952257	0	98.11909292496125	44.88735157543536	6.699802353460537	5.250253890645184	0.15676240009787615	0.14993211686277594	0	0	0	0	0
40	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.47151670593822215	0.4470147589234985	0	63.52468005950464	33.57173217206755	5.79411185360341	4.700939641668666	0.1531868866226246	0.1410934474083191	0	0	0	0	0
42	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.4345293141190303	0.4580466074877746	0	102.9062385854134	58.19046131432443	7.628267255040585	5.564793270877129	0.15829111726383396	0.15242657044786984	0	0	0	0	0
43	[1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.5186293535980506	0.5043330035057282	0	88.55822726394071	42.62933110225387	6.529114113128508	4.9947902734817315	0.15630796618070728	0.14590196675010353	0	0	0	0	0
40	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.49687330146489006	0.5257420914356974	0	71.780870329654	36.114872306935645	6.009565068034096	4.902510747455156	0.15087042046590107	0.14262896728885915	0	0	0	0	0
42	[1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.4589787665811892	0.5369293993707565	0	95.0392387511068	51.418246172308635	7.170651725771419	5.413916081354383	0.15071779186463138	0.14824951512048082	0	0	0	0	0
40	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.45257540571918564	0.511646704554451	0	73.47264583208504	40.220733335367115	6.3419818144935665	5.192577011932182	0.17062533223416063	0.15605709690001066	0	0	0	0	0
41	[1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]	0.4112406048253774	0.5160369905304144	0	93.77144377301077	55.20881852044895	7.430263691178729	5.661544592015886	0.17972490989642192	0.16506555055888644	0	0	0	0	0
