20	[]	0.6556051683272018	0.6887812819533645	0	88.20933579947102	30.378839354628152	5.511700223581482	4.144341483642282	0.12664810795676995	0.12087578997451198	0	0	0	0	20
20	[]	0.7368558136552563	0.6360528619909234	0	75.99962256631785	19.99885884272133	4.472008367917185	3.4667849052267417	0.1091823161503999	0.1045765512027689	0	0	0	0	20
20	[]	0.6428733672602307	0.6974437067489325	0	78.66676661276706	28.09399746894281	5.3003771062956275	3.9037474752845682	0.12165906572203844	0.11795637707812473	0	0	0	0	20
20	[]	0.6873587850250693	0.6235047217031353	0	88.59120229023311	27.697261120108344	5.262818742851434	3.8810187410513612	0.1173574347069272	0.11332205778897375	0	0	0	0	20
20	[]	0.605724908647493	0.6064213938679048	0	86.74236159000615	34.20035254003188	5.848106748344448	4.40418750123746	0.13374895284692911	0.126774643808615	0	0	0	0	20
20	[]	0.6534067173287983	0.5150582998780484	0	84.74161982096456	29.37087619262308	5.419490399716848	4.1601868915653455	0.13250427927481911	0.126190086523868	0	0	0	0	20
20	[]	0.6794622085580456	0.6363201768209035	0	79.41956520132995	25.456972026914595	5.045490266259028	3.780081108125997	0.11201423357491179	0.10892371423335279	0	0	0	0	20
20	[]	0.5473300369696177	0.5759310941795083	0	67.96752466817597	30.766856878809815	5.546787978534047	4.09602461372131	0.14289602901224413	0.12842294408133512	0	0	0	0	20
20	[]	0.570086765320502	0.4617606811280043	0	111.96507570095943	48.13526786573433	6.9379584796778895	5.03236381317922	0.15687439889117705	0.14609575066289393	0	0	0	0	20
20	[]	0.5433475015157662	0.5674792347123698	0	104.84013185013552	47.87550815078089	6.919212971919631	5.093275217337253	0.1608608256734592	0.15012644223231808	0	0	0	0	20
20	[]	0.580773356977653	0.5763877102223552	0	75.7837740688729	31.770577198457577	5.636539470141017	4.5752231491303075	0.14207554221433205	0.13414346052396103	0	0	0	0	20
