38	1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 0 	0.6610305876654226	0.47530683461979706	137.36356666666663	84.68502884127257	28.705634459862907	5.357763942155618	4.169610603119295	0.1331192586505949	0.1233770834594371	10	0.1	0.8	100
34	1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 	0.6506112301834384	0.5707665634989874	136.31751666666668	84.07535046019709	29.37498326918455	5.419869303699541	4.188474804295937	0.13127446169109838	0.1228603207084888	10	0.1	0.8	100
34	1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0 	0.6403418298856645	0.6076023616057689	138.56199999999998	80.39149337117333	28.913457398634932	5.377123524584025	4.257417298927054	0.13073901108143404	0.12498530523785209	10	0.1	0.8	100
38	1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 	0.6415309687517673	0.47282488879132956	132.98776666666666	84.63459784841882	30.338882300806457	5.508074282433603	4.294352247781429	0.13165367995164712	0.12428679926382263	10	0.1	0.8	100
34	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 1 0 1 1 1 	0.6289636521505966	0.4949939508234349	130.88694999999998	79.91254920933017	29.650460405965596	5.445223632319025	4.406390691291135	0.14688671559548663	0.1350752319556224	10	0.1	0.8	100
42	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 	0.6624094405824651	0.5684629767949589	131.61371666666668	62.03858067867707	20.943639156784464	4.576422091195748	3.6016235906729763	0.1079839279630971	0.1046395587778165	10	0.1	0.8	100
39	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 	0.672511804426284	0.49908508132295315	131.27956666666668	85.09448163806385	27.86743824493024	5.278961852952741	4.088943237580091	0.1195622860125093	0.11635096583833845	10	0.1	0.8	100
34	1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 	0.6598555301382121	0.6830354309830919	132.12246666666667	102.84185963093056	34.981089823763284	5.914481365577482	4.560605455088894	0.15224035450524365	0.13852455895664356	10	0.1	0.8	100
39	1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 	0.6894359151814792	0.5934130560274198	130.21583333333334	96.07161853484456	29.836394287308046	5.462270067225535	4.313668500178224	0.123650900262449	0.11952263731635966	10	0.1	0.8	100
36	1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 0 1 1 	0.6534161015723694	0.5642051442146978	131.56656666666666	60.54606197555269	20.98429019392798	4.580861293897468	3.8079082998663814	0.11928161542529972	0.11350832922051345	10	0.1	0.8	100
