11	[]	0.6512509771813246	0.620074581417839	0	0.036372301250811465	0.012684804518886985	0.11262683747174554	0.08747388350502786	0.529662499256257	0.29846934577019624	0	0	0	0	11
11	[]	0.3800343308621118	0.6008982109529651	0	0.030582654011746587	0.018960195558404995	0.1376960259354096	0.10029310330519371	Infinity	0.32735622792862507	0	0	0	0	11
11	[]	0.6298406324104635	0.6698231731062293	0	0.031225667958801495	0.011558473504190815	0.10751034138254244	0.08197437370934482	Infinity	0.31405213098694346	0	0	0	0	11
11	[]	0.5980814252764605	0.6778628368759112	0	0.029799501530689686	0.011976973182686734	0.10943935847165194	0.08073457021173275	Infinity	0.2756669586488063	0	0	0	0	11
11	[]	0.48734447440612383	0.6578529014140222	0	0.029198870061806	0.01496896207828245	0.12234770973860708	0.08811315733623455	0.5584036457131788	0.2866623075027836	0	0	0	0	11
11	[]	0.4043868631605706	0.4565280069239642	0	0.028557768743604522	0.0170093822225133	0.13042002232216224	0.09503398004326222	0.8755240639175311	0.35031083208597635	0	0	0	0	11
11	[]	0.4642899576273608	0.5771726363448952	0	0.03146845934408343	0.01685796968862061	0.12983824432200478	0.09059631048035657	0.6057265629155292	0.27448926116065847	0	0	0	0	11
11	[]	0.45981454366260344	0.534407531075674	0	0.0390602104660553	0.021099757615240838	0.14525755613819488	0.10671557864653365	0.8770842299163394	0.3779700398438276	0	0	0	0	11
11	[]	0.6229461462510768	0.6869318209474959	0	0.04845016664760461	0.01826832204925687	0.1351603567961289	0.10083618957321547	0.8371707680192827	0.33889879678069357	0	0	0	0	11
11	[]	0.5146086898367517	0.6884230696572687	0	0.030378676770113976	0.01474554571847146	0.12143123864340452	0.08860469689797912	Infinity	0.30613810082747667	0	0	0	0	11
